Performance_ID,Employee_ID,Review_Date,Reviewer_ID,KPI_Score,Productivity_Score,Attendance_Score,Teamwork_Score,Overall_Rating,Promotion_Recommendation
PF007851,E02390,2023-08-16,E02390,90.4,97.7,93.2,63.4,Good,Yes
PF007852,E02390,2024-02-14,E02390,80.8,60.7,68.3,81.8,Good,No
PF007853,E02390,2024-08-14,E02390,56.9,86.8,74.7,85.1,Good,No
PF007854,E02390,2025-02-12,E02390,65.3,66.8,63.4,73.7,Average,No
PF007855,E02391,2025-03-28,E00776,93.1,91.9,100.0,68.8,Good,No
PF007856,E02393,2024-11-15,E01517,55.6,69.5,83.8,83.0,Good,No
PF007857,E02393,2025-05-16,E01517,77.9,100.0,75.9,82.2,Good,No
PF007858,E02394,2023-09-26,E00455,86.8,86.3,87.1,70.7,Good,Yes
PF007859,E02394,2024-03-26,E00455,64.8,85.1,71.4,66.5,Good,Yes
PF007860,E02394,2024-09-24,E00455,76.5,53.0,88.0,81.1,Good,No
PF007861,E02394,2025-03-25,E00455,78.4,89.2,72.9,71.1,Good,No
PF007862,E02396,2025-04-21,E02396,70.2,63.4,62.9,68.7,Average,No
PF007863,E02398,2023-07-09,E01112,70.5,54.8,92.6,72.0,Good,No
PF007864,E02398,2024-01-07,E01112,81.8,66.3,85.9,85.1,Good,No
PF007865,E02398,2024-07-07,E01112,86.1,74.0,89.5,65.6,Good,No
PF007866,E02398,2025-01-05,E01112,62.4,58.6,76.9,79.5,Average,No
PF007867,E02399,2024-02-15,E00057,83.4,71.3,95.5,57.2,Good,No
PF007868,E02399,2024-08-15,E00057,56.9,90.6,92.1,80.1,Good,No
PF007869,E02399,2025-02-13,E00057,74.1,80.4,83.8,59.6,Good,Yes
PF007870,E02400,2021-07-21,E00551,54.9,78.7,65.5,92.3,Good,No
PF007871,E02400,2022-01-19,E00551,79.0,69.8,75.2,87.1,Good,No
PF007872,E02400,2022-07-20,E00551,65.6,52.7,76.8,84.1,Average,No
PF007873,E02400,2023-01-18,E00551,80.4,75.3,80.2,71.8,Good,Yes
PF007874,E02400,2023-07-19,E00551,83.0,70.8,82.2,82.3,Good,No
PF007875,E02400,2024-01-17,E00551,72.3,71.4,95.6,75.5,Good,No
PF007876,E02400,2024-07-17,E00551,79.7,68.2,68.3,61.7,Average,No
PF007877,E02401,2023-08-23,E00712,64.4,69.4,70.1,64.4,Average,No
PF007878,E02401,2024-02-21,E00712,65.9,96.6,87.7,51.9,Good,No
PF007879,E02401,2024-08-21,E00712,79.0,77.0,78.5,53.4,Good,No
PF007880,E02401,2025-02-19,E00712,47.2,40.1,84.3,69.0,Average,No
PF007881,E02402,2024-10-11,E01485,75.9,93.0,66.1,85.4,Good,No
PF007882,E02402,2025-04-11,E01485,59.8,85.5,94.6,69.9,Good,No
PF007883,E02403,2024-09-06,E00389,70.0,82.9,93.4,69.8,Good,Yes
PF007884,E02404,2022-02-05,E02389,64.7,72.7,90.0,84.6,Good,No
PF007885,E02404,2022-08-06,E02389,82.9,77.2,78.2,60.1,Good,Yes
PF007886,E02404,2023-02-04,E02389,57.0,65.2,86.0,86.2,Good,No
PF007887,E02404,2023-08-05,E02389,93.6,90.9,93.1,75.1,Good,Yes
PF007888,E02404,2024-02-03,E02389,69.6,49.9,60.7,85.7,Average,No
PF007889,E02404,2024-08-03,E02389,74.4,92.0,71.1,66.3,Good,No
PF007890,E02404,2025-02-01,E02389,71.2,62.8,60.1,83.8,Average,No
PF007891,E02405,2024-02-11,E01770,100.0,70.0,69.6,82.4,Good,No
PF007892,E02405,2024-08-11,E01770,80.8,95.6,79.6,79.3,Good,No
PF007893,E02405,2025-02-09,E01770,76.3,62.3,74.7,81.5,Good,No
PF007894,E02406,2023-06-01,E01582,67.3,98.5,100.0,79.7,Good,Yes
PF007895,E02407,2023-08-13,E02407,76.0,71.7,71.7,85.6,Good,No
PF007896,E02407,2024-02-11,E02407,77.1,43.8,74.7,77.0,Average,No
PF007897,E02407,2024-08-11,E02407,77.8,64.1,83.1,69.4,Good,No
PF007898,E02407,2025-02-09,E02407,90.6,56.2,74.6,58.1,Average,No
PF007899,E02409,2022-09-05,E01947,66.7,55.0,79.5,90.1,Good,No
PF007900,E02409,2023-03-06,E01947,70.1,75.9,85.1,79.1,Good,Yes
PF007901,E02409,2023-09-04,E01947,99.2,78.7,75.9,74.3,Good,No
PF007902,E02409,2024-03-04,E01947,71.8,76.8,98.7,93.6,Good,No
PF007903,E02409,2024-09-02,E01947,76.9,63.1,80.8,85.9,Good,Yes
PF007904,E02409,2025-03-03,E01947,65.2,69.4,85.8,68.8,Good,Yes
PF007905,E02412,2024-03-06,E02407,84.9,69.7,74.6,61.2,Good,No
PF007906,E02413,2020-09-01,E02413,78.0,96.5,86.8,67.0,Good,No
PF007907,E02414,2024-08-08,E00122,73.0,87.1,72.5,68.3,Good,No
PF007908,E02414,2025-02-06,E00122,63.5,73.0,65.7,87.8,Good,No
PF007909,E02415,2025-05-05,E02381,66.5,69.6,69.9,73.0,Average,No
PF007910,E02417,2021-10-01,E00275,69.5,75.1,78.5,84.5,Good,No
PF007911,E02417,2022-04-01,E00275,64.8,78.3,63.1,82.1,Good,No
PF007912,E02417,2022-09-30,E00275,89.8,83.5,56.0,84.7,Good,No
PF007913,E02417,2023-03-31,E00275,85.3,70.5,77.0,76.5,Good,No
PF007914,E02417,2023-09-29,E00275,87.0,77.0,79.5,88.1,Good,No
PF007915,E02417,2024-03-29,E00275,68.0,64.1,92.1,98.2,Good,Yes
PF007916,E02417,2024-09-27,E00275,80.7,97.2,90.7,74.7,Good,No
PF007917,E02417,2025-03-28,E00275,76.9,71.3,84.0,59.0,Good,Yes
PF007918,E02418,2023-12-26,E00416,74.8,67.9,85.8,71.8,Good,Yes
PF007919,E02418,2024-06-25,E00416,68.9,77.1,81.9,54.0,Good,Yes
PF007920,E02418,2024-12-24,E00416,94.6,66.0,79.4,71.6,Good,Yes
PF007921,E02418,2025-06-24,E00416,80.1,86.9,87.2,91.9,Good,Yes
PF007922,E02419,2021-12-11,E02419,81.6,66.0,67.1,48.2,Average,No
PF007923,E02419,2022-06-11,E02419,82.3,59.5,92.7,81.0,Good,Yes
PF007924,E02419,2022-12-10,E02419,95.7,100.0,86.8,87.8,Excellent,No
PF007925,E02419,2023-06-10,E02419,81.4,54.8,68.6,57.8,Average,No
PF007926,E02419,2023-12-09,E02419,57.7,94.3,80.8,53.8,Good,Yes
PF007927,E02419,2024-06-08,E02419,69.0,82.6,77.9,85.0,Good,No
PF007928,E02419,2024-12-07,E02419,65.2,72.0,83.6,67.7,Good,No
PF007929,E02419,2025-06-07,E02419,71.9,65.5,63.9,74.5,Average,No
PF007930,E02421,2024-09-09,E01936,75.0,81.1,63.1,64.1,Good,No
PF007931,E02421,2025-03-10,E01936,74.1,66.1,95.7,74.0,Good,No
PF007932,E02422,2024-06-07,E02422,78.6,71.0,59.2,79.6,Good,Yes
PF007933,E02422,2024-12-06,E02422,66.7,74.2,79.8,66.3,Good,No
PF007934,E02422,2025-06-06,E02422,100.0,70.7,83.4,56.0,Good,Yes
PF007935,E02423,2024-10-03,E02147,78.5,65.0,79.9,48.2,Average,No
PF007936,E02423,2025-04-03,E02147,78.8,49.9,73.7,73.4,Average,No
PF007937,E02424,2022-08-04,E00045,81.9,59.4,87.3,92.3,Good,No
PF007938,E02424,2023-02-02,E00045,70.6,79.4,77.5,97.5,Good,No
PF007939,E02424,2023-08-03,E00045,64.4,77.5,72.0,81.3,Good,Yes
PF007940,E02424,2024-02-01,E00045,69.4,69.9,58.8,83.9,Good,No
PF007941,E02424,2024-08-01,E00045,89.6,73.7,73.5,64.0,Good,No
PF007942,E02424,2025-01-30,E00045,84.6,67.9,83.5,66.7,Good,No
PF007943,E02425,2023-12-04,E02425,90.1,84.7,88.0,79.1,Good,No
PF007944,E02425,2024-06-03,E02425,82.5,72.1,91.2,85.3,Good,No
PF007945,E02425,2024-12-02,E02425,66.6,69.8,96.6,80.5,Good,Yes
PF007946,E02425,2025-06-02,E02425,71.8,71.6,79.0,89.7,Good,No
PF007947,E02426,2021-09-19,E02195,71.4,83.7,94.0,76.9,Good,Yes
PF007948,E02426,2022-03-20,E02195,72.5,76.6,76.6,95.5,Good,Yes
PF007949,E02426,2022-09-18,E02195,83.2,74.1,93.3,59.9,Good,No
PF007950,E02426,2023-03-19,E02195,57.9,65.8,95.9,81.7,Good,Yes
PF007951,E02426,2023-09-17,E02195,77.9,69.3,91.6,83.4,Good,No
PF007952,E02426,2024-03-17,E02195,72.0,83.6,83.9,58.2,Good,No
PF007953,E02426,2024-09-15,E02195,72.2,63.4,67.9,75.7,Average,No
PF007954,E02426,2025-03-16,E02195,68.7,66.8,85.0,58.4,Average,No
PF007955,E02427,2024-08-15,E00965,74.0,66.8,79.1,67.8,Good,No
PF007956,E02427,2025-02-13,E00965,45.6,56.5,96.1,71.8,Average,No
PF007957,E02428,2021-10-29,E02428,70.7,56.2,83.3,77.6,Good,No
PF007958,E02428,2022-04-29,E02428,93.9,81.0,78.8,60.8,Good,Yes
PF007959,E02428,2022-10-28,E02428,81.0,59.1,77.1,72.1,Good,No
PF007960,E02428,2023-04-28,E02428,81.3,72.8,86.8,93.5,Good,No
PF007961,E02428,2023-10-27,E02428,75.2,94.4,66.6,76.0,Good,Yes
PF007962,E02428,2024-04-26,E02428,72.5,81.8,73.7,92.6,Good,No
PF007963,E02428,2024-10-25,E02428,41.6,49.8,88.5,55.7,Average,No
PF007964,E02429,2023-08-21,E00299,88.6,53.9,68.6,59.0,Average,No
PF007965,E02429,2024-02-19,E00299,100.0,97.1,77.7,94.2,Excellent,No
PF007966,E02430,2023-01-23,E02430,56.0,66.9,93.2,84.5,Good,Yes
PF007967,E02430,2023-07-24,E02430,61.1,91.1,93.6,75.0,Good,No
PF007968,E02430,2024-01-22,E02430,65.7,57.4,83.8,84.5,Good,Yes
PF007969,E02430,2024-07-22,E02430,68.5,49.4,69.7,92.3,Average,No
PF007970,E02430,2025-01-20,E02430,87.4,78.9,82.9,98.2,Good,Yes
PF007971,E02431,2024-04-06,E01433,58.5,61.8,71.1,77.9,Average,No
PF007972,E02431,2024-10-05,E01433,64.6,61.2,78.0,66.6,Average,No
PF007973,E02431,2025-04-05,E01433,67.4,96.7,73.9,73.7,Good,No
PF007974,E02432,2022-02-22,E01551,63.9,70.8,73.3,84.0,Good,No
PF007975,E02432,2022-08-23,E01551,65.6,86.1,78.9,74.6,Good,No
PF007976,E02432,2023-02-21,E01551,55.1,68.2,72.8,96.5,Good,Yes
PF007977,E02432,2023-08-22,E01551,69.4,50.8,79.1,75.0,Average,No
PF007978,E02432,2024-02-20,E01551,79.8,66.0,87.4,80.6,Good,No
PF007979,E02434,2021-08-15,E00541,81.9,45.6,70.4,76.0,Average,No
PF007980,E02434,2022-02-13,E00541,71.6,72.1,86.6,75.8,Good,No
PF007981,E02434,2022-08-14,E00541,78.5,74.0,100.0,65.1,Good,No
PF007982,E02434,2023-02-12,E00541,79.5,80.2,91.5,58.9,Good,No
PF007983,E02434,2023-08-13,E00541,76.8,82.8,100.0,70.3,Good,Yes
PF007984,E02434,2024-02-11,E00541,68.3,74.2,89.2,64.3,Good,No
PF007985,E02434,2024-08-11,E00541,65.5,60.2,78.1,87.4,Good,Yes
PF007986,E02434,2025-02-09,E00541,68.4,52.9,77.1,84.2,Good,No
PF007987,E02435,2022-11-13,E01234,49.7,84.8,67.9,48.2,Average,No
PF007988,E02435,2023-05-14,E01234,85.3,80.6,89.7,72.9,Good,No
PF007989,E02435,2023-11-12,E01234,71.5,72.7,69.7,86.8,Good,No
PF007990,E02435,2024-05-12,E01234,76.4,93.8,71.2,57.7,Good,Yes
PF007991,E02435,2024-11-10,E01234,82.2,75.4,77.1,67.8,Good,Yes
PF007992,E02435,2025-05-11,E01234,84.6,67.4,96.9,71.2,Good,No
PF007993,E02437,2024-02-10,E02144,75.0,87.4,97.4,85.0,Good,No
PF007994,E02437,2024-08-10,E02144,61.6,53.6,95.4,62.3,Average,No
PF007995,E02437,2025-02-08,E02144,68.3,83.5,73.0,68.1,Good,Yes
PF007996,E02438,2023-10-01,E00173,86.3,70.5,85.5,69.9,Good,No
PF007997,E02438,2024-03-31,E00173,91.4,60.5,85.0,80.0,Good,No
PF007998,E02438,2024-09-29,E00173,67.6,61.0,85.8,65.5,Average,No
PF007999,E02438,2025-03-30,E00173,64.9,88.0,62.9,77.8,Good,No
PF008000,E02439,2025-02-17,E00912,71.5,49.6,76.0,77.2,Average,No
PF008001,E02440,2021-03-07,E02440,90.7,68.1,79.0,76.6,Good,No
PF008002,E02440,2021-09-05,E02440,50.6,70.5,84.5,79.8,Good,Yes
PF008003,E02440,2022-03-06,E02440,60.6,64.8,89.3,65.5,Good,No
PF008004,E02440,2022-09-04,E02440,100.0,50.9,90.9,79.5,Good,No
PF008005,E02440,2023-03-05,E02440,72.1,71.1,75.9,79.6,Good,No
PF008006,E02440,2023-09-03,E02440,79.2,69.7,95.1,64.8,Good,Yes
PF008007,E02440,2024-03-03,E02440,59.6,88.5,78.0,74.1,Good,No
PF008008,E02440,2024-09-01,E02440,80.2,72.8,75.6,55.1,Good,Yes
PF008009,E02440,2025-03-02,E02440,65.5,67.6,83.4,66.8,Good,No
PF008010,E02442,2020-12-18,E02442,85.7,68.1,86.2,51.4,Good,No
PF008011,E02442,2021-06-18,E02442,75.3,71.1,75.7,92.5,Good,Yes
PF008012,E02442,2021-12-17,E02442,63.8,88.2,82.6,75.2,Good,No
PF008013,E02442,2022-06-17,E02442,79.8,85.9,62.5,58.2,Good,Yes
PF008014,E02442,2022-12-16,E02442,91.4,77.7,81.0,87.7,Good,No
PF008015,E02443,2024-12-16,E02031,95.1,78.3,75.3,71.4,Good,No
PF008016,E02443,2025-06-16,E02031,90.1,76.1,79.6,78.0,Good,Yes
PF008017,E02444,2023-04-01,E02444,81.1,91.7,69.2,88.9,Good,No
PF008018,E02444,2023-09-30,E02444,95.7,87.8,86.5,88.1,Good,No
PF008019,E02444,2024-03-30,E02444,95.9,72.5,75.5,74.7,Good,No
PF008020,E02444,2024-09-28,E02444,85.5,79.0,86.9,64.7,Good,No
PF008021,E02444,2025-03-29,E02444,89.2,49.4,89.9,71.4,Good,No
PF008022,E02445,2024-07-22,E02445,70.5,61.6,79.6,61.0,Average,No
PF008023,E02445,2025-01-20,E02445,72.6,68.3,91.2,71.5,Good,No
PF008024,E02447,2023-01-29,E01015,68.9,69.4,90.9,72.8,Good,No
PF008025,E02447,2023-07-30,E01015,57.8,91.7,80.9,93.7,Good,No
PF008026,E02447,2024-01-28,E01015,75.7,68.9,77.0,74.5,Good,No
PF008027,E02449,2024-03-27,E02449,90.6,59.6,70.0,82.2,Good,Yes
PF008028,E02449,2024-09-25,E02449,56.7,74.5,90.5,65.3,Good,Yes
PF008029,E02449,2025-03-26,E02449,72.7,94.7,81.1,81.8,Good,Yes
PF008030,E02450,2020-11-26,E02450,91.9,89.9,76.8,79.4,Good,No
PF008031,E02450,2021-05-27,E02450,85.4,57.9,73.7,70.7,Good,No
PF008032,E02450,2021-11-25,E02450,54.5,57.2,88.9,80.7,Good,Yes
PF008033,E02450,2022-05-26,E02450,77.3,86.7,79.1,66.7,Good,No
PF008034,E02450,2022-11-24,E02450,80.9,85.1,93.8,57.4,Good,Yes
PF008035,E02450,2023-05-25,E02450,87.1,90.4,87.6,95.2,Excellent,No
PF008036,E02450,2023-11-23,E02450,76.0,61.0,78.9,66.4,Good,Yes
PF008037,E02450,2024-05-23,E02450,82.0,59.1,93.0,75.0,Good,Yes
PF008038,E02450,2024-11-21,E02450,75.9,59.0,78.8,83.4,Good,No
PF008039,E02450,2025-05-22,E02450,67.8,73.8,71.9,85.5,Good,Yes
PF008040,E02451,2024-12-11,E02451,83.6,85.2,79.2,62.1,Good,Yes
PF008041,E02452,2022-12-09,E02452,85.3,70.2,67.5,90.0,Good,No
PF008042,E02452,2023-06-09,E02452,92.4,63.6,65.1,71.2,Good,No
PF008043,E02452,2023-12-08,E02452,71.2,72.1,81.2,76.4,Good,No
PF008044,E02452,2024-06-07,E02452,79.4,97.7,57.0,58.2,Good,No
PF008045,E02452,2024-12-06,E02452,78.5,81.3,70.7,83.4,Good,No
PF008046,E02453,2023-07-05,E01540,67.1,71.7,74.4,80.5,Good,No
PF008047,E02453,2024-01-03,E01540,63.5,74.2,80.1,80.8,Good,Yes
PF008048,E02453,2024-07-03,E01540,62.8,76.8,83.4,78.5,Good,Yes
PF008049,E02454,2024-05-22,E01112,85.8,76.7,96.0,90.4,Good,No
PF008050,E02454,2024-11-20,E01112,68.1,71.6,82.4,58.3,Good,No
PF008051,E02456,2022-03-17,E00533,71.1,63.5,67.6,76.5,Average,No
PF008052,E02456,2022-09-15,E00533,83.1,85.3,69.5,61.0,Good,No
PF008053,E02456,2023-03-16,E00533,74.2,56.0,94.6,76.2,Good,No
PF008054,E02456,2023-09-14,E00533,58.3,69.3,77.5,78.8,Good,No
PF008055,E02456,2024-03-14,E00533,77.9,86.5,73.4,78.2,Good,Yes
PF008056,E02456,2024-09-12,E00533,84.5,72.3,85.8,70.5,Good,No
PF008057,E02457,2024-12-28,E00272,81.6,69.9,64.2,73.7,Good,Yes
PF008058,E02457,2025-06-28,E00272,73.6,62.2,86.6,61.5,Good,No
PF008059,E02458,2024-03-14,E00182,31.8,70.6,77.1,63.5,Average,No
PF008060,E02459,2023-08-30,E01584,79.9,72.4,70.7,77.4,Good,No
PF008061,E02459,2024-02-28,E01584,47.6,87.0,76.6,71.3,Good,No
PF008062,E02461,2024-01-28,E00346,75.8,81.9,79.1,77.6,Good,No
PF008063,E02461,2024-07-28,E00346,64.1,78.9,67.3,68.9,Average,No
PF008064,E02461,2025-01-26,E00346,81.2,62.4,65.3,83.1,Good,Yes
PF008065,E02462,2025-03-20,E00104,71.3,83.7,74.9,96.5,Good,No
PF008066,E02463,2020-08-25,E02463,81.0,68.5,81.5,77.9,Good,No
PF008067,E02463,2021-02-23,E02463,72.6,82.0,78.7,63.6,Good,Yes
PF008068,E02463,2021-08-24,E02463,81.4,66.2,86.6,63.7,Good,No
PF008069,E02463,2022-02-22,E02463,88.0,71.6,75.0,76.5,Good,No
PF008070,E02463,2022-08-23,E02463,75.6,50.5,91.4,93.1,Good,Yes
PF008071,E02463,2023-02-21,E02463,78.0,59.2,53.1,85.4,Average,No
PF008072,E02463,2023-08-22,E02463,76.5,92.7,79.6,98.1,Good,Yes
PF008073,E02463,2024-02-20,E02463,69.7,57.7,74.6,75.9,Average,No
PF008074,E02463,2024-08-20,E02463,100.0,64.9,80.6,74.7,Good,No
PF008075,E02463,2025-02-18,E02463,93.1,88.0,72.9,78.3,Good,No
PF008076,E02465,2024-11-07,E00708,78.3,91.1,89.9,63.9,Good,Yes
PF008077,E02465,2025-05-08,E00708,76.9,58.1,86.4,79.3,Good,No
PF008078,E02466,2020-12-11,E00127,93.0,83.7,92.7,87.7,Good,No
PF008079,E02466,2021-06-11,E00127,72.2,100.0,84.9,81.6,Good,No
PF008080,E02466,2021-12-10,E00127,55.4,82.7,68.2,82.3,Good,No
PF008081,E02466,2022-06-10,E00127,83.4,79.8,70.5,66.5,Good,No
PF008082,E02466,2022-12-09,E00127,73.7,99.8,71.9,84.6,Good,No
PF008083,E02466,2023-06-09,E00127,89.7,82.3,99.7,76.6,Good,Yes
PF008084,E02466,2023-12-08,E00127,76.5,75.1,81.5,88.5,Good,No
PF008085,E02466,2024-06-07,E00127,82.3,83.3,86.4,93.8,Good,No
PF008086,E02466,2024-12-06,E00127,98.0,98.8,82.6,58.7,Good,No
PF008087,E02467,2021-03-11,E01182,68.7,82.5,88.6,66.6,Good,Yes
PF008088,E02467,2021-09-09,E01182,73.6,61.1,74.8,65.6,Average,No
PF008089,E02467,2022-03-10,E01182,69.1,73.0,89.3,53.9,Good,No
PF008090,E02467,2022-09-08,E01182,74.0,63.7,81.7,87.8,Good,No
PF008091,E02467,2023-03-09,E01182,79.5,60.4,81.0,84.6,Good,No
PF008092,E02467,2023-09-07,E01182,75.7,84.4,72.3,77.0,Good,Yes
PF008093,E02467,2024-03-07,E01182,80.4,100.0,80.8,94.9,Good,No
PF008094,E02467,2024-09-05,E01182,73.1,84.3,86.0,86.7,Good,Yes
PF008095,E02467,2025-03-06,E01182,92.5,85.6,78.2,65.4,Good,No
PF008096,E02468,2024-01-09,E02468,78.7,53.1,88.2,79.1,Good,No
PF008097,E02468,2024-07-09,E02468,70.0,99.4,82.0,79.6,Good,Yes
PF008098,E02468,2025-01-07,E02468,78.6,75.5,61.2,66.6,Good,No
PF008099,E02469,2025-02-01,E00981,68.6,86.4,84.8,60.5,Good,No
PF008100,E02470,2021-12-11,E02470,69.4,71.8,83.0,65.3,Good,No
PF008101,E02470,2022-06-11,E02470,79.6,85.9,64.8,70.1,Good,Yes
PF008102,E02470,2022-12-10,E02470,51.4,68.0,86.5,90.9,Good,No
PF008103,E02470,2023-06-10,E02470,69.9,61.2,79.5,85.5,Good,No
PF008104,E02470,2023-12-09,E02470,82.8,58.6,73.1,70.1,Good,Yes
PF008105,E02470,2024-06-08,E02470,63.5,61.1,81.0,75.4,Good,No
PF008106,E02470,2024-12-07,E02470,64.2,89.8,76.3,54.4,Good,Yes
PF008107,E02470,2025-06-07,E02470,67.6,65.2,75.6,68.5,Average,No
PF008108,E02471,2022-11-16,E01624,72.9,85.9,65.8,93.7,Good,No
PF008109,E02471,2023-05-17,E01624,89.4,69.1,78.4,72.4,Good,Yes
PF008110,E02471,2023-11-15,E01624,66.6,64.3,73.5,80.0,Good,No
PF008111,E02471,2024-05-15,E01624,62.5,73.2,73.9,64.1,Average,No
PF008112,E02471,2024-11-13,E01624,60.0,67.9,81.6,79.5,Good,Yes
PF008113,E02472,2022-07-03,E00532,69.3,83.8,86.8,81.0,Good,Yes
PF008114,E02472,2023-01-01,E00532,80.4,74.0,83.5,100.0,Good,No
PF008115,E02472,2023-07-02,E00532,91.2,68.3,78.7,62.7,Good,Yes
PF008116,E02472,2023-12-31,E00532,66.3,62.6,86.2,65.8,Good,No
PF008117,E02472,2024-06-30,E00532,76.0,63.8,87.0,71.8,Good,No
PF008118,E02472,2024-12-29,E00532,74.4,67.3,81.7,70.2,Good,Yes
PF008119,E02472,2025-06-29,E00532,79.9,87.0,76.9,63.3,Good,No
PF008120,E02473,2024-09-24,E00487,70.5,100.0,61.9,44.1,Average,No
PF008121,E02473,2025-03-25,E00487,83.2,71.6,90.5,53.2,Good,No
PF008122,E02477,2024-02-19,E02477,100.0,81.7,71.0,70.6,Good,Yes
PF008123,E02477,2024-08-19,E02477,58.4,59.5,82.9,65.1,Average,No
PF008124,E02477,2025-02-17,E02477,68.4,78.7,78.2,78.8,Good,Yes
PF008125,E02478,2023-07-20,E01526,89.4,64.4,68.3,85.8,Good,No
PF008126,E02478,2024-01-18,E01526,74.3,65.4,79.2,78.0,Good,No
PF008127,E02478,2024-07-18,E01526,59.9,58.9,85.8,92.2,Good,No
PF008128,E02478,2025-01-16,E01526,99.9,100.0,83.8,81.0,Excellent,Yes
PF008129,E02479,2025-05-05,E00817,77.1,87.2,75.9,77.8,Good,No
PF008130,E02480,2021-08-08,E01910,67.2,80.2,71.1,74.1,Good,No
PF008131,E02480,2022-02-06,E01910,81.3,76.8,85.4,60.0,Good,No
PF008132,E02480,2022-08-07,E01910,56.4,82.6,81.6,72.5,Good,No
PF008133,E02480,2023-02-05,E01910,67.9,100.0,74.3,97.3,Good,No
PF008134,E02480,2023-08-06,E01910,73.6,81.0,78.2,80.3,Good,No
PF008135,E02480,2024-02-04,E01910,72.0,44.1,89.4,82.4,Good,No
PF008136,E02480,2024-08-04,E01910,80.4,62.7,87.7,76.1,Good,No
PF008137,E02480,2025-02-02,E01910,95.3,80.7,84.8,85.6,Good,No
PF008138,E02481,2023-09-27,E02481,73.1,95.8,76.9,100.0,Good,Yes
PF008139,E02481,2024-03-27,E02481,78.2,78.4,68.1,83.2,Good,No
PF008140,E02481,2024-09-25,E02481,89.8,75.3,88.1,65.5,Good,No
PF008141,E02481,2025-03-26,E02481,83.6,66.6,100.0,68.1,Good,Yes
PF008142,E02482,2023-08-21,E02482,90.3,65.3,74.6,75.7,Good,No
PF008143,E02483,2023-11-14,E02483,58.8,77.0,73.4,78.1,Good,No
PF008144,E02483,2024-05-14,E02483,66.0,63.4,82.9,70.8,Good,Yes
PF008145,E02483,2024-11-12,E02483,96.7,60.3,74.3,60.6,Good,Yes
PF008146,E02483,2025-05-13,E02483,74.9,77.6,85.3,68.1,Good,No
PF008147,E02484,2023-12-22,E01168,78.2,80.6,67.4,79.8,Good,Yes
PF008148,E02484,2024-06-21,E01168,77.7,75.8,78.4,80.1,Good,Yes
PF008149,E02486,2025-04-04,E01885,70.3,62.8,82.9,92.9,Good,Yes
PF008150,E02487,2020-11-22,E02487,92.6,88.3,86.3,80.6,Good,Yes
PF008151,E02487,2021-05-23,E02487,78.5,81.5,88.4,96.0,Good,Yes
PF008152,E02487,2021-11-21,E02487,59.2,78.5,80.1,89.5,Good,Yes
PF008153,E02487,2022-05-22,E02487,64.1,93.6,87.5,64.8,Good,No
PF008154,E02487,2022-11-20,E02487,77.7,76.3,87.5,79.3,Good,No
PF008155,E02487,2023-05-21,E02487,70.1,100.0,85.9,73.3,Good,No
PF008156,E02487,2023-11-19,E02487,64.3,74.0,84.1,69.0,Good,No
PF008157,E02487,2024-05-19,E02487,59.0,55.7,80.8,78.5,Average,No
PF008158,E02487,2024-11-17,E02487,62.0,72.8,84.0,99.0,Good,No
PF008159,E02487,2025-05-18,E02487,72.8,73.7,72.7,87.6,Good,Yes
PF008160,E02488,2022-09-05,E02488,68.8,83.7,76.8,91.8,Good,No
PF008161,E02488,2023-03-06,E02488,79.9,78.5,74.9,74.0,Good,Yes
PF008162,E02488,2023-09-04,E02488,60.7,66.3,82.7,68.0,Average,No
PF008163,E02490,2024-10-08,E02490,85.7,88.0,91.0,82.6,Good,No
PF008164,E02490,2025-04-08,E02490,88.3,64.8,90.2,63.4,Good,No
PF008165,E02491,2023-10-28,E02349,89.3,80.5,79.0,86.0,Good,No
PF008166,E02492,2021-04-23,E01763,74.2,95.9,68.0,100.0,Good,Yes
PF008167,E02493,2021-04-08,E02493,65.0,70.0,56.9,71.0,Average,No
PF008168,E02493,2021-10-07,E02493,74.5,86.7,80.7,58.7,Good,No
PF008169,E02493,2022-04-07,E02493,93.6,84.1,79.7,67.8,Good,Yes
PF008170,E02493,2022-10-06,E02493,87.0,64.1,74.3,78.7,Good,No
PF008171,E02493,2023-04-06,E02493,75.9,83.5,85.0,69.5,Good,No
PF008172,E02493,2023-10-05,E02493,99.0,67.0,57.0,80.2,Good,No
PF008173,E02493,2024-04-04,E02493,91.3,85.0,70.5,75.7,Good,No
PF008174,E02493,2024-10-03,E02493,56.3,86.3,72.7,84.1,Good,Yes
PF008175,E02493,2025-04-03,E02493,87.5,70.5,65.3,84.1,Good,Yes
PF008176,E02494,2024-12-11,E02494,78.8,77.9,76.4,72.3,Good,Yes
PF008177,E02494,2025-06-11,E02494,71.7,85.7,72.2,81.3,Good,No
PF008178,E02495,2024-04-06,E00679,78.1,95.7,69.6,70.5,Good,Yes
PF008179,E02495,2024-10-05,E00679,70.7,85.9,86.1,73.0,Good,Yes
PF008180,E02495,2025-04-05,E00679,79.5,65.6,80.9,75.4,Good,Yes
PF008181,E02497,2023-08-03,E01361,82.9,85.2,94.7,76.4,Good,No
PF008182,E02497,2024-02-01,E01361,56.3,98.1,59.9,68.3,Good,No
PF008183,E02497,2024-08-01,E01361,78.6,94.2,72.1,73.4,Good,Yes
PF008184,E02497,2025-01-30,E01361,60.6,75.2,80.5,88.7,Good,No
