Leave_ID,Employee_ID,Leave_Type,Start_Date,End_Date,Total_Days,Approval_Status
L018403,E02840,Casual,2025-04-09,2025-04-12,4,Approved
L018404,E02840,Sick,2024-12-28,2024-12-28,1,Approved
L018405,E02842,Casual,2022-11-06,2022-11-12,7,Rejected
L018406,E02842,Casual,2023-10-24,2023-10-30,7,Approved
L018407,E02842,Casual,2024-02-15,2024-02-15,1,Approved
L018408,E02842,Sick,2024-03-14,2024-03-15,2,Rejected
L018409,E02842,Casual,2023-10-20,2023-10-21,2,Rejected
L018410,E02842,Annual,2023-11-22,2023-11-23,2,Approved
L018411,E02842,Annual,2023-03-13,2023-03-14,2,Approved
L018412,E02842,Sick,2024-11-27,2024-11-30,4,Approved
L018413,E02842,Casual,2023-01-03,2023-01-08,6,Approved
L018414,E02842,Sick,2024-10-27,2024-11-01,6,Approved
L018415,E02843,Sick,2025-01-02,2025-01-03,2,Approved
L018416,E02843,Sick,2024-11-17,2024-11-18,2,Approved
L018417,E02844,Casual,2022-12-27,2022-12-31,5,Approved
L018418,E02844,Annual,2024-10-04,2024-10-04,1,Approved
L018419,E02844,Annual,2023-10-29,2023-11-02,5,Pending
L018420,E02844,Casual,2023-12-25,2023-12-28,4,Approved
L018421,E02844,Casual,2023-04-11,2023-04-17,7,Approved
L018422,E02844,Sick,2022-08-12,2022-08-18,7,Approved
L018423,E02844,Annual,2023-01-31,2023-02-04,5,Pending
L018424,E02845,Maternity,2024-03-13,2024-05-31,80,Approved
L018425,E02845,Unpaid,2023-05-26,2023-05-31,6,Approved
L018426,E02845,Casual,2024-12-12,2024-12-15,4,Pending
L018427,E02845,Sick,2025-05-23,2025-05-23,1,Approved
L018428,E02845,Paternity,2023-05-02,2023-05-15,14,Pending
L018429,E02845,Casual,2024-06-30,2024-07-03,4,Approved
L018430,E02845,Sick,2023-03-28,2023-04-03,7,Approved
L018431,E02845,Unpaid,2024-01-10,2024-01-12,3,Approved
L018432,E02845,Sick,2023-10-26,2023-10-30,5,Approved
L018433,E02845,Maternity,2024-01-06,2024-03-21,76,Approved
L018434,E02846,Casual,2025-01-07,2025-01-10,4,Approved
L018435,E02846,Annual,2024-06-06,2024-06-10,5,Approved
L018436,E02846,Casual,2024-01-09,2024-01-10,2,Rejected
L018437,E02846,Annual,2024-08-13,2024-08-14,2,Approved
L018438,E02846,Sick,2024-04-19,2024-04-19,1,Approved
L018439,E02846,Paternity,2023-12-27,2024-01-05,10,Approved
L018440,E02846,Casual,2025-06-20,2025-06-23,4,Rejected
L018441,E02846,Unpaid,2024-02-11,2024-02-13,3,Approved
L018442,E02846,Annual,2023-12-15,2023-12-18,4,Approved
L018443,E02847,Maternity,2024-03-20,2024-06-04,77,Approved
L018444,E02847,Annual,2024-05-08,2024-05-11,4,Approved
L018445,E02847,Casual,2024-10-06,2024-10-08,3,Rejected
L018446,E02847,Annual,2025-06-11,2025-06-11,1,Approved
L018447,E02847,Annual,2024-08-13,2024-08-18,6,Approved
L018448,E02847,Casual,2024-09-15,2024-09-19,5,Approved
L018449,E02847,Annual,2025-06-25,2025-06-26,2,Approved
L018450,E02848,Sick,2024-05-31,2024-06-04,5,Approved
L018451,E02848,Paternity,2025-05-13,2025-05-25,13,Approved
L018452,E02848,Sick,2024-11-29,2024-11-30,2,Approved
L018453,E02848,Casual,2025-04-16,2025-04-17,2,Rejected
L018454,E02848,Sick,2024-12-15,2024-12-21,7,Approved
L018455,E02848,Casual,2024-09-29,2024-09-29,1,Approved
L018456,E02848,Casual,2025-01-09,2025-01-11,3,Rejected
L018457,E02849,Paternity,2024-02-12,2024-02-26,15,Approved
L018458,E02849,Casual,2023-10-19,2023-10-21,3,Rejected
L018459,E02849,Sick,2024-01-03,2024-01-06,4,Approved
L018460,E02849,Unpaid,2024-04-27,2024-05-03,7,Approved
L018461,E02850,Casual,2025-01-18,2025-01-21,4,Approved
L018462,E02850,Casual,2023-08-29,2023-08-29,1,Approved
L018463,E02850,Annual,2022-04-16,2022-04-19,4,Approved
L018464,E02850,Casual,2023-10-01,2023-10-07,7,Approved
L018465,E02850,Unpaid,2024-06-03,2024-06-04,2,Approved
L018466,E02850,Paternity,2025-05-08,2025-05-22,15,Approved
L018467,E02850,Sick,2024-06-10,2024-06-15,6,Approved
L018468,E02850,Casual,2023-01-16,2023-01-22,7,Approved
L018469,E02850,Sick,2024-10-03,2024-10-05,3,Rejected
L018470,E02851,Casual,2024-10-23,2024-10-27,5,Pending
L018471,E02851,Unpaid,2024-09-25,2024-09-30,6,Approved
L018472,E02851,Casual,2023-12-11,2023-12-17,7,Approved
L018473,E02851,Annual,2024-03-31,2024-04-04,5,Approved
L018474,E02851,Annual,2024-02-13,2024-02-17,5,Pending
L018475,E02851,Annual,2025-06-14,2025-06-20,7,Approved
L018476,E02851,Maternity,2025-04-14,2025-07-10,88,Approved
L018477,E02852,Annual,2025-04-09,2025-04-15,7,Approved
L018478,E02852,Sick,2023-02-27,2023-02-27,1,Approved
L018479,E02852,Casual,2022-02-08,2022-02-12,5,Approved
L018480,E02852,Sick,2024-04-25,2024-04-25,1,Approved
L018481,E02852,Casual,2020-06-04,2020-06-06,3,Pending
L018482,E02852,Annual,2021-12-14,2021-12-14,1,Approved
L018483,E02852,Paternity,2023-06-06,2023-06-10,5,Approved
L018484,E02852,Annual,2024-10-03,2024-10-07,5,Approved
L018485,E02852,Annual,2025-02-15,2025-02-21,7,Approved
L018486,E02852,Unpaid,2023-02-06,2023-02-11,6,Approved
L018487,E02852,Casual,2021-03-24,2021-03-25,2,Approved
L018488,E02852,Sick,2024-05-07,2024-05-11,5,Approved
L018489,E02852,Sick,2023-05-04,2023-05-10,7,Approved
L018490,E02852,Annual,2022-06-10,2022-06-16,7,Approved
L018491,E02852,Annual,2022-01-10,2022-01-16,7,Approved
L018492,E02852,Unpaid,2025-05-03,2025-05-06,4,Approved
L018493,E02852,Unpaid,2021-04-27,2021-04-27,1,Approved
L018494,E02852,Unpaid,2020-05-10,2020-05-10,1,Approved
L018495,E02853,Sick,2025-06-07,2025-06-13,7,Approved
L018496,E02853,Casual,2025-04-25,2025-04-29,5,Approved
L018497,E02853,Sick,2025-03-26,2025-03-27,2,Approved
L018498,E02854,Paternity,2024-12-30,2025-01-10,12,Approved
L018499,E02854,Sick,2022-12-25,2022-12-28,4,Approved
L018500,E02854,Casual,2023-04-28,2023-05-01,4,Approved
L018501,E02854,Casual,2025-02-18,2025-02-20,3,Approved
L018502,E02854,Sick,2022-12-30,2023-01-03,5,Pending
L018503,E02854,Paternity,2022-11-19,2022-11-24,6,Pending
L018504,E02855,Casual,2023-12-03,2023-12-08,6,Approved
L018505,E02855,Sick,2024-09-23,2024-09-23,1,Approved
L018506,E02855,Paternity,2024-04-10,2024-04-19,10,Approved
L018507,E02855,Unpaid,2024-02-17,2024-02-18,2,Pending
L018508,E02855,Annual,2025-06-08,2025-06-14,7,Approved
L018509,E02855,Sick,2024-09-28,2024-09-30,3,Approved
L018510,E02855,Casual,2025-05-24,2025-05-25,2,Approved
L018511,E02855,Casual,2025-05-11,2025-05-11,1,Approved
L018512,E02855,Annual,2024-04-03,2024-04-08,6,Approved
L018513,E02856,Annual,2025-04-09,2025-04-10,2,Approved
L018514,E02856,Sick,2024-12-26,2024-12-26,1,Approved
L018515,E02856,Sick,2025-05-14,2025-05-15,2,Pending
L018516,E02856,Casual,2025-01-11,2025-01-16,6,Approved
L018517,E02856,Casual,2025-03-04,2025-03-05,2,Approved
L018518,E02858,Sick,2022-12-23,2022-12-26,4,Approved
L018519,E02858,Paternity,2022-11-23,2022-12-05,13,Rejected
L018520,E02859,Sick,2024-08-23,2024-08-29,7,Pending
L018521,E02859,Casual,2025-01-28,2025-01-28,1,Approved
L018522,E02860,Annual,2024-05-11,2024-05-12,2,Approved
L018523,E02860,Casual,2024-12-10,2024-12-13,4,Approved
L018524,E02860,Unpaid,2023-03-24,2023-03-28,5,Rejected
L018525,E02860,Annual,2024-01-18,2024-01-24,7,Pending
L018526,E02860,Sick,2024-09-16,2024-09-18,3,Approved
L018527,E02860,Annual,2023-05-17,2023-05-21,5,Pending
L018528,E02860,Casual,2023-06-05,2023-06-11,7,Approved
L018529,E02861,Sick,2022-02-25,2022-03-02,6,Pending
L018530,E02861,Annual,2024-08-24,2024-08-28,5,Approved
L018531,E02861,Casual,2021-09-30,2021-10-05,6,Approved
L018532,E02861,Sick,2024-07-19,2024-07-25,7,Approved
L018533,E02861,Casual,2024-03-16,2024-03-20,5,Approved
L018534,E02861,Annual,2023-07-24,2023-07-28,5,Approved
L018535,E02861,Casual,2023-10-29,2023-11-01,4,Approved
L018536,E02861,Sick,2021-11-12,2021-11-17,6,Approved
L018537,E02861,Annual,2021-10-13,2021-10-13,1,Approved
L018538,E02861,Sick,2023-12-17,2023-12-20,4,Approved
L018539,E02861,Annual,2023-05-24,2023-05-30,7,Pending
L018540,E02861,Annual,2025-03-18,2025-03-24,7,Approved
L018541,E02861,Annual,2024-05-16,2024-05-22,7,Approved
L018542,E02861,Casual,2025-01-27,2025-02-01,6,Approved
L018543,E02861,Sick,2023-10-23,2023-10-26,4,Approved
L018544,E02861,Casual,2023-05-23,2023-05-23,1,Approved
L018545,E02862,Casual,2023-09-29,2023-09-29,1,Pending
L018546,E02862,Casual,2023-07-05,2023-07-06,2,Rejected
L018547,E02863,Annual,2023-07-24,2023-07-30,7,Approved
L018548,E02863,Sick,2024-02-16,2024-02-22,7,Approved
L018549,E02863,Casual,2022-09-26,2022-09-29,4,Pending
L018550,E02863,Sick,2024-05-06,2024-05-06,1,Pending
L018551,E02863,Annual,2023-07-13,2023-07-15,3,Pending
L018552,E02863,Sick,2024-03-15,2024-03-16,2,Approved
L018553,E02863,Casual,2023-05-12,2023-05-16,5,Approved
L018554,E02863,Sick,2024-06-10,2024-06-15,6,Approved
L018555,E02863,Sick,2023-04-08,2023-04-13,6,Approved
L018556,E02863,Annual,2024-06-03,2024-06-09,7,Approved
L018557,E02863,Casual,2023-09-24,2023-09-27,4,Approved
L018558,E02863,Sick,2022-01-31,2022-02-01,2,Approved
L018559,E02863,Annual,2023-11-18,2023-11-23,6,Approved
L018560,E02863,Sick,2024-07-30,2024-08-03,5,Approved
L018561,E02864,Casual,2025-02-05,2025-02-06,2,Approved
L018562,E02864,Annual,2024-12-29,2025-01-01,4,Approved
L018563,E02864,Sick,2025-03-14,2025-03-14,1,Approved
L018564,E02865,Paternity,2024-01-16,2024-01-27,12,Approved
L018565,E02865,Sick,2024-06-17,2024-06-19,3,Approved
L018566,E02865,Casual,2023-02-06,2023-02-07,2,Rejected
L018567,E02865,Maternity,2025-03-15,2025-05-14,61,Approved
L018568,E02865,Sick,2022-03-02,2022-03-06,5,Approved
L018569,E02865,Casual,2024-01-12,2024-01-12,1,Approved
L018570,E02865,Casual,2023-12-07,2023-12-11,5,Approved
L018571,E02865,Annual,2025-04-08,2025-04-12,5,Approved
L018572,E02865,Casual,2025-04-03,2025-04-06,4,Pending
L018573,E02865,Casual,2023-10-03,2023-10-03,1,Approved
L018574,E02865,Casual,2024-07-10,2024-07-13,4,Approved
L018575,E02865,Unpaid,2024-02-15,2024-02-17,3,Approved
L018576,E02865,Sick,2022-11-25,2022-11-30,6,Approved
L018577,E02865,Casual,2023-02-02,2023-02-04,3,Rejected
L018578,E02867,Casual,2024-10-06,2024-10-09,4,Rejected
L018579,E02867,Maternity,2025-06-21,2025-09-09,81,Approved
L018580,E02867,Casual,2023-07-08,2023-07-13,6,Approved
L018581,E02867,Casual,2024-09-26,2024-09-27,2,Approved
L018582,E02868,Annual,2025-02-23,2025-02-23,1,Approved
L018583,E02868,Paternity,2024-09-06,2024-09-14,9,Approved
L018584,E02868,Annual,2024-09-10,2024-09-12,3,Approved
L018585,E02869,Casual,2024-12-19,2024-12-21,3,Approved
L018586,E02869,Unpaid,2025-05-23,2025-05-29,7,Approved
L018587,E02870,Casual,2022-02-27,2022-03-05,7,Approved
L018588,E02870,Sick,2023-07-27,2023-07-27,1,Approved
L018589,E02870,Sick,2025-06-04,2025-06-04,1,Pending
L018590,E02870,Sick,2024-09-21,2024-09-23,3,Approved
L018591,E02870,Sick,2024-03-07,2024-03-13,7,Approved
L018592,E02870,Unpaid,2023-10-28,2023-11-01,5,Rejected
L018593,E02870,Sick,2024-09-12,2024-09-12,1,Approved
L018594,E02870,Unpaid,2023-05-23,2023-05-25,3,Approved
L018595,E02870,Unpaid,2024-05-08,2024-05-14,7,Approved
L018596,E02870,Sick,2024-08-25,2024-08-25,1,Pending
L018597,E02870,Maternity,2023-04-26,2023-07-06,72,Approved
L018598,E02870,Unpaid,2023-07-29,2023-08-01,4,Approved
L018599,E02870,Casual,2024-06-12,2024-06-13,2,Pending
L018600,E02871,Unpaid,2024-04-13,2024-04-18,6,Pending
L018601,E02871,Casual,2024-04-10,2024-04-11,2,Pending
L018602,E02871,Unpaid,2023-10-28,2023-10-28,1,Approved
L018603,E02871,Maternity,2023-11-08,2024-01-24,78,Approved
L018604,E02871,Casual,2024-02-24,2024-02-27,4,Approved
L018605,E02871,Annual,2024-02-13,2024-02-18,6,Approved
L018606,E02871,Casual,2023-11-13,2023-11-15,3,Rejected
L018607,E02871,Paternity,2023-02-10,2023-02-15,6,Approved
L018608,E02872,Casual,2024-12-14,2024-12-18,5,Rejected
L018609,E02874,Casual,2025-01-25,2025-01-25,1,Approved
L018610,E02874,Casual,2025-03-14,2025-03-20,7,Approved
L018611,E02874,Casual,2024-10-10,2024-10-15,6,Approved
L018612,E02874,Annual,2024-06-18,2024-06-19,2,Approved
L018613,E02874,Casual,2024-07-02,2024-07-07,6,Approved
L018614,E02874,Sick,2025-03-02,2025-03-05,4,Approved
L018615,E02875,Unpaid,2022-04-13,2022-04-19,7,Approved
L018616,E02875,Sick,2023-08-12,2023-08-17,6,Approved
L018617,E02875,Sick,2023-05-30,2023-05-31,2,Approved
L018618,E02875,Annual,2023-06-29,2023-07-02,4,Approved
L018619,E02875,Maternity,2022-01-27,2022-04-18,82,Approved
L018620,E02875,Casual,2023-11-11,2023-11-11,1,Approved
L018621,E02875,Unpaid,2024-05-08,2024-05-12,5,Approved
L018622,E02875,Casual,2024-07-01,2024-07-07,7,Approved
L018623,E02875,Sick,2022-12-05,2022-12-06,2,Approved
L018624,E02875,Paternity,2024-12-11,2024-12-15,5,Pending
L018625,E02876,Casual,2024-12-04,2024-12-05,2,Rejected
L018626,E02876,Paternity,2023-08-11,2023-08-22,12,Approved
L018627,E02876,Casual,2025-03-04,2025-03-10,7,Rejected
L018628,E02876,Sick,2024-09-10,2024-09-12,3,Approved
L018629,E02876,Sick,2024-10-13,2024-10-13,1,Approved
L018630,E02876,Annual,2022-04-15,2022-04-21,7,Approved
L018631,E02876,Unpaid,2024-08-11,2024-08-15,5,Approved
L018632,E02876,Casual,2023-10-15,2023-10-17,3,Approved
L018633,E02876,Casual,2024-01-28,2024-01-29,2,Rejected
L018634,E02876,Annual,2023-09-07,2023-09-13,7,Approved
L018635,E02876,Casual,2022-08-20,2022-08-25,6,Approved
L018636,E02876,Annual,2024-02-27,2024-03-02,5,Approved
L018637,E02876,Annual,2025-05-31,2025-06-02,3,Approved
L018638,E02876,Annual,2022-08-17,2022-08-21,5,Pending
L018639,E02876,Annual,2023-10-31,2023-11-05,6,Approved
L018640,E02876,Sick,2022-10-06,2022-10-11,6,Rejected
L018641,E02877,Casual,2023-11-10,2023-11-13,4,Rejected
L018642,E02877,Sick,2024-06-21,2024-06-26,6,Approved
L018643,E02877,Annual,2024-11-27,2024-11-28,2,Approved
L018644,E02877,Paternity,2024-11-13,2024-11-17,5,Approved
L018645,E02877,Casual,2024-02-10,2024-02-15,6,Approved
L018646,E02877,Casual,2024-10-29,2024-10-31,3,Approved
L018647,E02877,Annual,2025-03-19,2025-03-19,1,Rejected
L018648,E02877,Annual,2025-05-06,2025-05-06,1,Approved
L018649,E02878,Sick,2023-08-09,2023-08-09,1,Approved
L018650,E02878,Sick,2023-10-27,2023-11-02,7,Approved
L018651,E02879,Maternity,2023-12-16,2024-02-20,67,Pending
L018652,E02880,Sick,2024-03-29,2024-04-04,7,Approved
L018653,E02880,Sick,2024-11-07,2024-11-11,5,Approved
L018654,E02880,Sick,2024-10-14,2024-10-19,6,Approved
L018655,E02880,Sick,2024-04-03,2024-04-03,1,Approved
L018656,E02881,Annual,2025-02-14,2025-02-17,4,Approved
L018657,E02881,Sick,2023-04-07,2023-04-11,5,Approved
L018658,E02881,Annual,2025-01-28,2025-01-31,4,Approved
L018659,E02881,Sick,2024-11-29,2024-12-02,4,Rejected
L018660,E02881,Annual,2023-02-19,2023-02-22,4,Approved
L018661,E02881,Casual,2023-04-14,2023-04-17,4,Approved
L018662,E02881,Sick,2024-11-26,2024-11-29,4,Approved
L018663,E02882,Maternity,2024-09-22,2024-12-02,72,Approved
L018664,E02882,Sick,2025-04-19,2025-04-25,7,Approved
L018665,E02882,Sick,2024-09-24,2024-09-27,4,Approved
L018666,E02882,Unpaid,2025-03-14,2025-03-19,6,Approved
L018667,E02883,Annual,2025-06-21,2025-06-25,5,Approved
L018668,E02883,Maternity,2025-04-10,2025-06-23,75,Approved
L018669,E02883,Sick,2025-05-02,2025-05-03,2,Approved
L018670,E02883,Annual,2025-01-06,2025-01-08,3,Approved
L018671,E02883,Sick,2024-10-09,2024-10-15,7,Approved
L018672,E02884,Casual,2025-03-03,2025-03-07,5,Approved
L018673,E02884,Sick,2024-06-04,2024-06-10,7,Approved
L018674,E02884,Casual,2025-02-22,2025-02-22,1,Rejected
L018675,E02885,Casual,2024-09-19,2024-09-23,5,Approved
L018676,E02885,Casual,2022-09-01,2022-09-04,4,Approved
L018677,E02885,Paternity,2025-05-02,2025-05-13,12,Approved
L018678,E02885,Sick,2022-09-09,2022-09-14,6,Approved
L018679,E02885,Casual,2023-09-28,2023-09-29,2,Approved
L018680,E02885,Annual,2024-12-31,2025-01-02,3,Approved
L018681,E02885,Sick,2023-05-03,2023-05-09,7,Approved
L018682,E02885,Casual,2024-01-22,2024-01-23,2,Approved
L018683,E02885,Casual,2025-02-02,2025-02-03,2,Approved
L018684,E02885,Casual,2024-12-22,2024-12-22,1,Approved
L018685,E02885,Maternity,2024-08-07,2024-11-03,89,Pending
L018686,E02886,Casual,2025-04-24,2025-04-29,6,Rejected
L018687,E02887,Sick,2025-04-27,2025-04-29,3,Rejected
L018688,E02887,Casual,2025-05-22,2025-05-22,1,Rejected
L018689,E02888,Sick,2024-09-19,2024-09-22,4,Approved
L018690,E02888,Annual,2024-11-30,2024-12-01,2,Approved
L018691,E02888,Casual,2025-06-08,2025-06-08,1,Approved
L018692,E02888,Casual,2024-07-08,2024-07-08,1,Approved
L018693,E02888,Sick,2024-03-10,2024-03-15,6,Pending
L018694,E02888,Casual,2024-04-07,2024-04-09,3,Approved
L018695,E02889,Casual,2021-09-10,2021-09-16,7,Approved
L018696,E02889,Casual,2021-12-31,2022-01-01,2,Approved
L018697,E02889,Sick,2022-05-11,2022-05-16,6,Approved
L018698,E02889,Casual,2022-07-04,2022-07-05,2,Approved
L018699,E02889,Maternity,2022-01-12,2022-03-19,67,Approved
L018700,E02889,Annual,2022-01-20,2022-01-23,4,Rejected
L018701,E02889,Annual,2022-05-06,2022-05-06,1,Approved
L018702,E02889,Sick,2021-04-15,2021-04-16,2,Approved
L018703,E02889,Sick,2022-05-02,2022-05-07,6,Approved
L018704,E02889,Casual,2021-05-19,2021-05-19,1,Approved
L018705,E02889,Casual,2021-10-17,2021-10-23,7,Approved
L018706,E02890,Casual,2024-09-07,2024-09-07,1,Approved
L018707,E02890,Maternity,2024-11-30,2025-02-13,76,Approved
L018708,E02890,Casual,2024-12-31,2025-01-05,6,Approved
L018709,E02890,Sick,2024-10-07,2024-10-12,6,Approved
L018710,E02890,Casual,2024-09-05,2024-09-11,7,Approved
L018711,E02891,Unpaid,2024-12-15,2024-12-17,3,Approved
L018712,E02891,Paternity,2025-02-27,2025-03-11,13,Approved
L018713,E02891,Sick,2023-05-17,2023-05-21,5,Approved
L018714,E02891,Unpaid,2023-02-04,2023-02-06,3,Approved
L018715,E02891,Annual,2023-10-17,2023-10-20,4,Approved
L018716,E02891,Annual,2023-08-21,2023-08-23,3,Approved
L018717,E02891,Annual,2022-12-20,2022-12-23,4,Approved
L018718,E02891,Maternity,2024-07-22,2024-10-08,79,Approved
L018719,E02891,Maternity,2024-02-23,2024-05-19,87,Approved
L018720,E02891,Casual,2023-09-15,2023-09-15,1,Rejected
L018721,E02891,Casual,2024-06-07,2024-06-08,2,Approved
L018722,E02891,Sick,2025-06-29,2025-07-01,3,Approved
L018723,E02891,Annual,2024-11-06,2024-11-07,2,Approved
L018724,E02891,Casual,2023-07-04,2023-07-08,5,Approved
L018725,E02892,Maternity,2023-07-29,2023-10-21,85,Approved
L018726,E02892,Maternity,2023-08-11,2023-10-22,73,Approved
L018727,E02892,Casual,2024-03-31,2024-04-04,5,Approved
L018728,E02892,Annual,2024-02-02,2024-02-05,4,Approved
L018729,E02892,Unpaid,2023-08-04,2023-08-06,3,Approved
L018730,E02892,Unpaid,2024-02-11,2024-02-11,1,Approved
L018731,E02893,Casual,2022-03-26,2022-04-01,7,Approved
L018732,E02893,Casual,2024-02-18,2024-02-24,7,Approved
L018733,E02893,Paternity,2022-05-24,2022-05-29,6,Approved
L018734,E02893,Casual,2022-07-15,2022-07-15,1,Approved
L018735,E02893,Maternity,2025-01-12,2025-03-23,71,Rejected
L018736,E02893,Casual,2022-12-07,2022-12-07,1,Approved
L018737,E02893,Maternity,2023-01-23,2023-04-17,85,Approved
L018738,E02893,Casual,2022-07-14,2022-07-15,2,Approved
L018739,E02893,Sick,2022-09-07,2022-09-12,6,Approved
L018740,E02893,Paternity,2022-08-27,2022-09-04,9,Approved
L018741,E02893,Casual,2023-09-19,2023-09-20,2,Approved
L018742,E02894,Paternity,2025-02-10,2025-02-14,5,Rejected
L018743,E02894,Annual,2025-04-09,2025-04-13,5,Approved
L018744,E02894,Sick,2024-10-14,2024-10-15,2,Approved
L018745,E02894,Casual,2024-10-25,2024-10-29,5,Approved
L018746,E02894,Annual,2024-05-25,2024-05-25,1,Approved
L018747,E02894,Casual,2024-10-25,2024-10-25,1,Approved
L018748,E02894,Unpaid,2024-02-17,2024-02-17,1,Approved
L018749,E02894,Annual,2024-06-23,2024-06-25,3,Rejected
L018750,E02895,Casual,2021-08-09,2021-08-10,2,Approved
L018751,E02895,Casual,2021-09-03,2021-09-05,3,Approved
L018752,E02896,Sick,2025-01-02,2025-01-07,6,Approved
L018753,E02896,Casual,2024-12-19,2024-12-20,2,Approved
L018754,E02896,Unpaid,2024-08-26,2024-08-29,4,Approved
L018755,E02896,Annual,2025-05-14,2025-05-15,2,Approved
L018756,E02896,Sick,2023-06-14,2023-06-16,3,Approved
L018757,E02896,Unpaid,2023-10-12,2023-10-15,4,Approved
L018758,E02896,Unpaid,2024-01-18,2024-01-21,4,Approved
L018759,E02896,Casual,2025-02-25,2025-03-01,5,Approved
L018760,E02897,Sick,2024-10-14,2024-10-19,6,Approved
L018761,E02897,Casual,2024-06-03,2024-06-06,4,Approved
L018762,E02897,Sick,2024-11-22,2024-11-27,6,Rejected
L018763,E02897,Sick,2024-08-02,2024-08-04,3,Approved
L018764,E02897,Maternity,2023-01-17,2023-03-17,60,Approved
L018765,E02897,Annual,2024-09-26,2024-09-30,5,Approved
L018766,E02897,Casual,2023-01-24,2023-01-25,2,Pending
L018767,E02898,Sick,2021-07-16,2021-07-19,4,Approved
L018768,E02898,Casual,2022-11-16,2022-11-18,3,Rejected
L018769,E02898,Paternity,2020-05-01,2020-05-06,6,Approved
L018770,E02898,Annual,2022-03-25,2022-03-28,4,Approved
L018771,E02898,Maternity,2022-04-26,2022-07-17,83,Pending
L018772,E02898,Sick,2025-03-01,2025-03-03,3,Approved
L018773,E02898,Sick,2020-01-14,2020-01-20,7,Approved
L018774,E02898,Sick,2021-11-16,2021-11-18,3,Approved
L018775,E02898,Annual,2021-03-02,2021-03-07,6,Rejected
L018776,E02898,Sick,2024-03-07,2024-03-13,7,Approved
L018777,E02898,Casual,2024-03-21,2024-03-23,3,Approved
L018778,E02898,Annual,2020-02-08,2020-02-13,6,Approved
L018779,E02898,Casual,2023-02-06,2023-02-10,5,Pending
L018780,E02898,Annual,2023-10-21,2023-10-21,1,Approved
L018781,E02898,Maternity,2020-10-15,2021-01-06,84,Approved
L018782,E02898,Sick,2022-08-03,2022-08-09,7,Approved
L018783,E02898,Annual,2023-04-22,2023-04-26,5,Pending
L018784,E02899,Annual,2025-02-03,2025-02-08,6,Approved
L018785,E02899,Annual,2024-12-27,2024-12-28,2,Approved
L018786,E02899,Sick,2025-05-09,2025-05-15,7,Approved
L018787,E02899,Paternity,2025-03-25,2025-04-08,15,Approved
L018788,E02900,Casual,2023-09-07,2023-09-09,3,Approved
L018789,E02900,Casual,2024-04-04,2024-04-08,5,Approved
L018790,E02900,Casual,2023-08-14,2023-08-17,4,Approved
L018791,E02900,Sick,2024-10-31,2024-10-31,1,Approved
L018792,E02900,Sick,2025-02-06,2025-02-06,1,Approved
L018793,E02900,Sick,2024-11-26,2024-11-28,3,Approved
